Date,Open,High,Low,Close,Volume
17-01-2023,3999.28,4015.39,3984.57,3990.97,2561165091
18-01-2023,4002.25,4014.16,3926.59,3928.86,2644401366
19-01-2023,3911.84,3922.94,3885.54,3898.85,2550553130
20-01-2023,3909.04,3972.96,3897.86,3972.61,2708753252
23-01-2023,3978.14,4039.31,3971.64,4019.81,2469489503
24-01-2023,4001.74,4023.92,3989.79,4016.95,2103117935
25-01-2023,3982.71,4019.55,3949.06,4016.22,2427959152
26-01-2023,4036.08,4061.57,4013.29,4060.43,2436722285
27-01-2023,4053.72,4094.21,4048.7,4070.56,2573674311
30-01-2023,4049.27,4063.85,4015.55,4017.77,2323118481
31-01-2023,4020.85,4077.16,4020.44,4076.6,2868839133
01-02-2023,4070.07,4148.95,4037.2,4119.21,2963113965
02-02-2023,4158.68,4195.44,4141.88,4179.76,3410570676
03-02-2023,4136.69,4182.36,4123.36,4136.48,2898791369
06-02-2023,4119.57,4124.63,4093.38,4111.08,2285621270
07-02-2023,4105.35,4176.54,4088.39,4164,2622828899
08-02-2023,4153.47,4156.85,4111.67,4117.86,2562865048
09-02-2023,4144.25,4156.23,4069.67,4081.5,2664804958
10-02-2023,4068.92,4094.36,4060.79,4090.46,2311050934
13-02-2023,4096.62,4138.9,4092.67,4137.29,2125294422
14-02-2023,4126.7,4159.77,4095.01,4136.13,2220641124
15-02-2023,4119.5,4148.11,4103.98,4147.6,2124554103
16-02-2023,4114.75,4136.54,4089.49,4090.41,2270678476
17-02-2023,4077.39,4081.51,4047.95,4079.09,2399670093
21-02-2023,4052.35,4052.35,3995.19,3997.34,2364296677
22-02-2023,4001.83,4017.37,3976.9,3991.05,2271027470
23-02-2023,4018.6,4028.3,3969.19,4012.32,2316029436
24-02-2023,3973.24,3978.25,3943.08,3970.04,2185600426
27-02-2023,3992.36,4018.05,3973.55,3982.24,2074394964
28-02-2023,3977.19,3997.5,3968.98,3970.15,2776247907
01-03-2023,3963.34,3971.73,3939.05,3951.39,2234879789
02-03-2023,3938.68,3990.84,3928.16,3981.35,2252768227
03-03-2023,3998.02,4048.29,3995.17,4045.64,2232453315
06-03-2023,4055.15,4078.49,4044.61,4048.42,2189913632
07-03-2023,4048.26,4050,3980.31,3986.37,2279768642
08-03-2023,3987.55,4000.41,3969.76,3992.01,2040746669
09-03-2023,3998.66,4017.81,3908.7,3918.32,2610567322
10-03-2023,3912.77,3934.05,3846.32,3861.59,3224149593
13-03-2023,3835.12,3905.05,3808.86,3855.76,3998505947
14-03-2023,3894.01,3937.29,3873.63,3919.29,3434041869
15-03-2023,3876.74,3894.26,3838.24,3891.93,3692412901
16-03-2023,3878.93,3964.46,3864.11,3960.28,3620888964
17-03-2023,3958.69,3958.91,3901.27,3916.64,5743241303
20-03-2023,3917.47,3956.62,3916.89,3951.57,2958330107
21-03-2023,3975.89,4009.08,3971.19,4002.87,2998269348
22-03-2023,4002.04,4039.49,3936.17,3936.97,2722934161
23-03-2023,3959.21,4007.66,3919.05,3948.72,2821295818
24-03-2023,3939.21,3972.74,3909.16,3970.99,2609179699
27-03-2023,3982.93,4003.83,3970.49,3977.53,2462252346
28-03-2023,3974.13,3979.2,3951.53,3971.27,1993129645
29-03-2023,3999.53,4030.59,3999.53,4027.81,2265665116
30-03-2023,4046.74,4057.85,4032.1,4050.83,2136728201
31-03-2023,4056.18,4110.75,4056.18,4109.31,2525400584
03-04-2023,4102.2,4127.66,4098.79,4124.51,2427596313
04-04-2023,4128.03,4133.13,4086.87,4100.6,2263558030
05-04-2023,4094.5,4099.69,4072.56,4090.38,2329609104
06-04-2023,4081.15,4107.32,4069.84,4105.02,2074707142
10-04-2023,4085.2,4109.5,4072.55,4109.11,1951641661
11-04-2023,4110.29,4124.26,4102.61,4108.94,2000949147
12-04-2023,4121.72,4134.37,4086.94,4091.95,2249009085
13-04-2023,4100.04,4150.26,4099.4,4146.22,2198579364
14-04-2023,4140.11,4163.19,4113.2,4137.64,2089948592
17-04-2023,4137.17,4151.72,4123.18,4151.32,2134208037
18-04-2023,4164.26,4169.48,4140.36,4154.87,2125370001
19-04-2023,4139.33,4162.57,4134.49,4154.52,2167627544
20-04-2023,4130.48,4148.57,4114.57,4129.79,2452866920
21-04-2023,4132.14,4138.02,4113.86,4133.52,2298537544
24-04-2023,4132.07,4142.41,4117.77,4137.04,2122318243
25-04-2023,4126.43,4126.43,4071.38,4071.63,2574200878
26-04-2023,4087.78,4089.67,4049.35,4055.99,2706613848
27-04-2023,4075.29,4138.24,4075.29,4135.35,2719396344
28-04-2023,4129.63,4170.06,4127.18,4169.48,2732583160
01-05-2023,4166.79,4186.92,4164.12,4167.87,2224868817
02-05-2023,4164.1,4164.1,4089.72,4119.58,2648056928
03-05-2023,4122.25,4148.3,4088.86,4090.75,2576228540
04-05-2023,4082.55,4082.61,4048.28,4061.22,2878155272
05-05-2023,4084.73,4147.02,4084.73,4136.25,2466850794
08-05-2023,4136.98,4142.3,4123.81,4138.12,2114263205
09-05-2023,4124.25,4130.35,4116.65,4119.17,2062396327
10-05-2023,4143.74,4154.28,4098.92,4137.64,2341053558
11-05-2023,4132.24,4132.8,4109.29,4130.62,2245650154
12-05-2023,4138.54,4143.74,4099.12,4124.08,2076453332
15-05-2023,4126.65,4141.25,4110.27,4136.28,2051963971
16-05-2023,4127.95,4135.54,4109.86,4109.9,2204940543
17-05-2023,4122.85,4164.67,4113.62,4158.77,2448302781
18-05-2023,4157.68,4202.2,4153.5,4198.05,2416803411
19-05-2023,4204.15,4212.91,4180.2,4191.98,2350593331
22-05-2023,4190.78,4209.22,4179.68,4192.63,2222520734
23-05-2023,4176.8,4185.68,4142.54,4145.58,2437496305
24-05-2023,4132.96,4132.96,4103.98,4115.24,2295840859
25-05-2023,4155.71,4165.74,4129.73,4151.28,2827444614
26-05-2023,4156.16,4212.87,4156.16,4205.45,2591254017
30-05-2023,4226.71,4231.1,4192.18,4205.52,2568042721
31-05-2023,4190.74,4195.44,4166.15,4179.83,4396247534
01-06-2023,4183.03,4232.43,4171.64,4221.02,2593535081
02-06-2023,4241.01,4290.67,4241.01,4282.37,2727572445
05-06-2023,4282.99,4299.28,4266.82,4273.79,2188378526
06-06-2023,4271.34,4288.33,4263.09,4283.85,2246423347
07-06-2023,4285.47,4299.19,4263.96,4267.52,2720308985
08-06-2023,4268.69,4298.01,4261.07,4293.93,2225615199
09-06-2023,4304.88,4322.62,4291.7,4298.86,2136702819
12-06-2023,4308.32,4340.13,4304.37,4338.93,2453364699
13-06-2023,4352.61,4375.37,4349.31,4369.01,2543848564
14-06-2023,4366.29,4391.82,4337.85,4372.59,2632647795
15-06-2023,4365.33,4439.2,4362.6,4425.84,2574876443
16-06-2023,4440.95,4448.47,4407.44,4409.59,4185054291
20-06-2023,4396.11,4400.15,4367.19,4388.71,2438264940
21-06-2023,4380.01,4386.22,4360.14,4365.69,2342110707
22-06-2023,4355.4,4382.25,4351.82,4381.89,2101340593
23-06-2023,4354.17,4366.55,4341.34,4348.33,3062977301
26-06-2023,4344.84,4362.06,4328.08,4328.82,2249250625
27-06-2023,4337.36,4384.42,4335,4378.41,2289549269
28-06-2023,4367.48,4390.35,4360.22,4376.86,2283456075
29-06-2023,4374.94,4398.39,4371.97,4396.44,2158939109
30-06-2023,4422.44,4458.48,4422.44,4450.38,2491966612
03-07-2023,4450.48,4456.46,4442.29,4455.59,1236150700
05-07-2023,4442.04,4454.06,4436.61,4446.82,2115015525
06-07-2023,4422.62,4422.62,4385.05,4411.59,2224381526
07-07-2023,4404.54,4440.39,4397.4,4398.95,2111125773
10-07-2023,4394.23,4412.6,4389.92,4409.53,2168941075
11-07-2023,4415.55,4443.64,4408.46,4439.26,2129927844
12-07-2023,4467.69,4488.34,4463.23,4472.16,2330249912
13-07-2023,4491.5,4517.38,4489.36,4510.04,2254150794
14-07-2023,4514.61,4527.76,4499.56,4505.42,2379047405
17-07-2023,4508.86,4532.85,4504.9,4522.79,2359710601
18-07-2023,4521.78,4562.3,4514.59,4554.98,2538849602
19-07-2023,4563.87,4578.43,4557.48,4565.72,2597461645
20-07-2023,4554.38,4564.74,4527.56,4534.87,2595426819
21-07-2023,4550.16,4555,4535.79,4536.34,3277670172
24-07-2023,4543.39,4563.41,4541.29,4554.64,2156130111
25-07-2023,4555.19,4580.62,4552.42,4567.46,2305628861
26-07-2023,4558.96,4582.47,4547.58,4566.75,2320509101
27-07-2023,4598.26,4607.07,4528.56,4537.41,2680598316
28-07-2023,4565.75,4590.16,4564.01,4582.23,2363048132
31-07-2023,4584.82,4594.22,4573.14,4588.96,2415231060
01-08-2023,4578.83,4584.62,4567.53,4576.73,2179828757
02-08-2023,4550.93,4550.93,4505.75,4513.39,2467424038
03-08-2023,4494.27,4519.49,4485.54,4501.89,2363725888
04-08-2023,4513.96,4540.34,4474.55,4478.03,2411632698
07-08-2023,4491.58,4519.84,4491.15,4518.44,2051647102
08-08-2023,4498.03,4503.31,4464.39,4499.38,2169756994
09-08-2023,4501.57,4502.44,4461.33,4467.71,2058789858
10-08-2023,4487.16,4527.37,4457.92,4468.83,2116254445
11-08-2023,4450.69,4476.23,4443.98,4464.05,1849920370
14-08-2023,4458.13,4490.33,4453.44,4489.72,1957703753
15-08-2023,4478.87,4478.87,4432.19,4437.86,1976890010
16-08-2023,4433.79,4449.95,4403.55,4404.33,2007563221
17-08-2023,4416.32,4421.17,4364.83,4370.36,2222818962
18-08-2023,4344.88,4381.82,4335.31,4369.71,2159681725
21-08-2023,4380.28,4407.55,4360.3,4399.77,2058836126
22-08-2023,4415.33,4418.59,4382.77,4387.55,1904585562
23-08-2023,4396.44,4443.18,4396.44,4436.01,2021761268
24-08-2023,4455.16,4458.3,4375.55,4376.31,2082566773
25-08-2023,4389.38,4418.46,4356.29,4405.71,1892067072
28-08-2023,4426.03,4439.56,4414.98,4433.31,1631738412
29-08-2023,4432.75,4500.14,4431.68,4497.63,1884706898
30-08-2023,4500.34,4521.65,4493.59,4514.87,1788662114
31-08-2023,4517.01,4532.26,4507.39,4507.66,2319094206
01-09-2023,4530.6,4541.25,4501.35,4515.77,1927089047
05-09-2023,4510.06,4514.29,4496.01,4496.83,2126482524
06-09-2023,4490.35,4490.35,4442.38,4465.48,2134658586
07-09-2023,4434.55,4457.81,4430.46,4451.14,2443175221
08-09-2023,4451.3,4473.53,4448.38,4457.49,2079878833
11-09-2023,4480.98,4490.77,4467.89,4487.46,2165432407
12-09-2023,4473.27,4487.11,4456.83,4461.9,2188365100
13-09-2023,4462.65,4479.39,4453.52,4467.44,2265557149
14-09-2023,4487.78,4511.99,4478.69,4505.1,2273685163
15-09-2023,4497.98,4497.98,4447.21,4450.32,4239330106
18-09-2023,4445.13,4466.36,4442.11,4453.53,1925329039
19-09-2023,4445.41,4449.85,4416.61,4443.95,2013002833
20-09-2023,4452.81,4461.03,4401.38,4402.2,1981250299
21-09-2023,4374.36,4375.7,4329.17,4330,2292425252
22-09-2023,4341.74,4357.4,4316.49,4320.06,2131667228
25-09-2023,4310.62,4338.51,4302.7,4337.44,1860152658
26-09-2023,4312.88,4313.01,4265.98,4273.53,2130315512
27-09-2023,4282.63,4292.07,4238.63,4274.51,2299352689
28-09-2023,4269.65,4317.27,4264.38,4299.7,2240204319
29-09-2023,4328.18,4333.15,4274.86,4288.05,2406132169
02-10-2023,4284.52,4300.58,4260.21,4288.39,2374624170
03-10-2023,4269.75,4281.15,4216.45,4229.45,2421468261
04-10-2023,4233.83,4268.5,4220.48,4263.75,2324498903
05-10-2023,4259.31,4267.13,4225.91,4258.19,2214792439
06-10-2023,4234.79,4324.1,4219.55,4308.5,2489880710
09-10-2023,4289.02,4341.73,4283.79,4335.66,1988768924
10-10-2023,4339.75,4385.46,4339.64,4358.24,2166155537
11-10-2023,4366.59,4378.64,4345.34,4376.95,2123886315
12-10-2023,4380.94,4385.85,4325.43,4349.61,2346632881
13-10-2023,4360.49,4377.1,4311.97,4327.78,2302984817
16-10-2023,4342.37,4383.33,4342.37,4373.63,2131763895
17-10-2023,4345.23,4393.57,4337.54,4373.2,2356409078
18-10-2023,4357.35,4364.2,4303.84,4314.6,2398222110
19-10-2023,4321.36,4339.54,4269.69,4278,2651568444
20-10-2023,4273.85,4276.56,4223.03,4224.16,2734214474
23-10-2023,4210.4,4255.84,4189.22,4217.04,2453362856
24-10-2023,4235.79,4259.38,4219.43,4247.68,2494717609
25-10-2023,4232.42,4232.42,4181.42,4186.77,2679078988
26-10-2023,4175.99,4183.6,4127.9,4137.23,3005920212
27-10-2023,4152.93,4156.7,4103.78,4117.37,2806304532
30-10-2023,4139.39,4177.47,4132.94,4166.82,2612198547
31-10-2023,4171.33,4195.55,4153.12,4193.8,2707294939
01-11-2023,4201.27,4245.64,4197.74,4237.86,2816162441
02-11-2023,4268.26,4319.72,4268.26,4317.78,2832866448
03-11-2023,4334.23,4373.62,4334.23,4358.34,2684012374
06-11-2023,4364.27,4372.21,4347.53,4365.98,2179931864
07-11-2023,4366.21,4386.26,4355.41,4378.38,2281729918
08-11-2023,4384.37,4391.2,4359.76,4382.78,2290395761
09-11-2023,4391.41,4393.4,4343.94,4347.35,2359322477
10-11-2023,4364.15,4418.03,4353.34,4415.24,2250329104
13-11-2023,4406.66,4421.76,4393.82,4411.55,1990746804
14-11-2023,4458.97,4508.67,4458.97,4495.7,2683327879
15-11-2023,4505.3,4521.17,4495.31,4502.88,2571112283
16-11-2023,4497.08,4511.99,4487.83,4508.24,2502760821
17-11-2023,4509.55,4520.12,4499.66,4514.02,2272264722
20-11-2023,4511.7,4557.11,4510.36,4547.38,2181326784
21-11-2023,4538.77,4542.14,4525.51,4538.19,2063417712
22-11-2023,4553.04,4568.43,4545.05,4556.62,1886708097
24-11-2023,4555.84,4560.31,4552.8,4559.34,891720277
27-11-2023,4554.86,4560.52,4546.32,4550.43,2024029146
28-11-2023,4545.55,4568.14,4540.51,4554.89,2097781469
29-11-2023,4571.84,4587.64,4547.15,4550.58,2434604114
30-11-2023,4554.87,4569.89,4537.24,4567.8,3550309990
01-12-2023,4559.43,4599.39,4554.71,4594.63,2544483462
04-12-2023,4564.37,4572.37,4546.72,4569.78,2490316718
05-12-2023,4557.25,4578.56,4551.68,4567.18,2338779937
06-12-2023,4586.23,4590.74,4546.5,4549.34,2403741486
07-12-2023,4568.84,4590.92,4565.22,4585.59,2469802159
08-12-2023,4576.2,4609.23,4574.06,4604.37,2333925302
11-12-2023,4593.39,4623.71,4593.39,4622.44,2434162631
12-12-2023,4618.3,4643.93,4608.09,4643.7,2365341118
13-12-2023,4646.2,4709.69,4643.23,4707.09,3014960633
14-12-2023,4721.04,4738.57,4694.34,4719.55,3872955047
15-12-2023,4714.23,4725.53,4704.69,4719.19,5311921335
18-12-2023,4725.58,4749.52,4725.58,4740.56,2434634036
19-12-2023,4743.72,4768.69,4743.72,4768.37,2325208666
20-12-2023,4764.73,4778.01,4697.82,4698.35,2485662722
21-12-2023,4724.29,4748.71,4708.35,4746.75,2154794168
22-12-2023,4753.92,4772.94,4736.77,4754.63,1743793044
26-12-2023,4758.86,4784.72,4758.45,4774.75,1447990937
27-12-2023,4773.45,4785.39,4768.9,4781.58,1611192991
28-12-2023,4786.44,4793.3,4780.98,4783.35,1482518840
29-12-2023,4782.88,4788.43,4751.99,4769.83,1742503214
02-01-2024,4745.2,4754.33,4722.67,4742.83,2438700029
03-01-2024,4725.07,4729.29,4699.71,4704.81,2459537218
04-01-2024,4697.42,4726.78,4687.53,4688.68,2371772728
05-01-2024,4690.57,4721.49,4682.11,4697.24,2211672077
08-01-2024,4703.7,4764.54,4699.82,4763.54,2311628659
09-01-2024,4741.93,4765.47,4730.35,4756.5,2241198577
10-01-2024,4759.94,4790.8,4756.2,4783.45,2165979629
11-01-2024,4792.13,4798.5,4739.58,4780.24,2320989197
12-01-2024,4791.18,4802.4,4768.98,4783.83,2251917810
16-01-2024,4772.35,4782.34,4747.12,4765.98,2601533887
17-01-2024,4739.13,4744.23,4714.82,4739.21,2323282256
18-01-2024,4760.1,4785.79,4740.57,4780.94,2595424433
19-01-2024,4796.28,4842.07,4785.87,4839.81,2778139489
22-01-2024,4853.42,4868.41,4844.05,4850.43,2674489114
23-01-2024,4856.8,4866.48,4844.37,4864.6,2409552852
24-01-2024,4888.56,4903.68,4865.94,4868.55,2709582602
25-01-2024,4886.66,4898.15,4869.34,4894.16,2925824199
26-01-2024,4888.91,4906.69,4881.47,4890.97,2391994169
29-01-2024,4892.95,4929.31,4887.4,4927.93,2318280410
30-01-2024,4925.89,4931.09,4916.27,4924.97,2599908804
31-01-2024,4899.19,4906.75,4845.15,4845.65,3304847212
01-02-2024,4861.11,4906.97,4853.52,4906.19,2850372778
02-02-2024,4916.06,4975.29,4907.99,4958.61,2805437389
05-02-2024,4957.19,4957.19,4918.09,4942.81,2594978093
06-02-2024,4950.16,4957.77,4934.88,4954.23,2488633314
07-02-2024,4973.05,4999.89,4969.05,4995.06,2600464337
08-02-2024,4995.16,5000.4,4987.09,4997.91,2439217345
09-02-2024,5004.17,5030.06,5000.34,5026.61,2314039033
12-02-2024,5026.83,5048.39,5016.83,5021.84,2243585026
13-02-2024,4967.94,4971.3,4920.31,4953.17,2596243811
14-02-2024,4976.44,5002.52,4956.45,5000.62,2324738755
15-02-2024,5003.14,5032.72,4999.44,5029.73,2448592265
16-02-2024,5031.13,5038.7,4999.52,5005.57,2321398576
20-02-2024,4989.32,4993.71,4955.02,4975.51,2479202447
21-02-2024,4963.03,4983.21,4946,4981.8,2285353273
22-02-2024,5038.83,5094.39,5038.83,5087.03,2587708301
23-02-2024,5100.92,5111.06,5081.46,5088.8,2261782711
26-02-2024,5093,5097.66,5068.91,5069.53,2259650376
27-02-2024,5074.6,5080.69,5057.29,5078.18,2154332795
28-02-2024,5067.2,5077.37,5058.35,5069.76,2091422108
29-02-2024,5085.36,5104.99,5061.89,5096.27,3317173868
01-03-2024,5098.51,5140.33,5094.16,5137.08,2477695327
04-03-2024,5130.99,5149.67,5127.18,5130.95,2818607654
05-03-2024,5110.52,5114.54,5056.82,5078.65,2679706658
06-03-2024,5108.03,5127.97,5092.22,5104.76,2601927495
07-03-2024,5132.38,5165.62,5128.21,5157.36,2385022115
08-03-2024,5164.46,5189.26,5117.5,5123.69,2426961467
11-03-2024,5111.96,5124.66,5091.14,5117.94,2202734060
12-03-2024,5134.3,5179.87,5114.48,5175.27,2310772429
13-03-2024,5173.49,5179.14,5151.88,5165.31,2415696749
14-03-2024,5175.14,5176.85,5123.3,5150.48,2640696835
15-03-2024,5123.31,5136.86,5104.35,5117.09,5130706705
18-03-2024,5154.77,5175.6,5145.47,5149.42,2399639733
19-03-2024,5139.09,5180.31,5131.59,5178.51,2203396793
20-03-2024,5181.69,5226.19,5171.55,5224.62,2325178060
21-03-2024,5253.43,5261.1,5240.66,5241.53,2526285033
22-03-2024,5242.48,5246.09,5229.87,5234.18,2016955324
25-03-2024,5219.52,5229.09,5216.09,5218.19,2087907897
26-03-2024,5228.85,5235.16,5203.42,5203.58,2263813090
27-03-2024,5226.31,5249.26,5213.92,5248.49,2286418193
28-03-2024,5248.03,5264.85,5245.82,5254.35,2404021251
01-04-2024,5257.97,5263.95,5229.2,5243.77,1976432105
02-04-2024,5204.29,5208.34,5184.05,5205.81,2374146858
03-04-2024,5194.37,5228.75,5194.37,5211.49,2287219066
04-04-2024,5244.05,5256.59,5146.06,5147.21,2526870842
05-04-2024,5158.95,5222.18,5157.21,5204.34,2189563251
08-04-2024,5211.37,5219.57,5197.35,5202.39,2000910024
09-04-2024,5217.03,5224.81,5160.78,5209.91,2035068912
10-04-2024,5167.88,5178.43,5138.7,5160.64,2297703488
11-04-2024,5172.95,5211.78,5138.77,5199.06,2225501129
12-04-2024,5171.51,5175.03,5107.94,5123.41,2437575759
15-04-2024,5149.67,5168.43,5052.47,5061.82,2319451668
16-04-2024,5064.59,5079.84,5039.83,5051.41,2347349557
17-04-2024,5068.97,5077.96,5007.25,5022.21,2295627862
